time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,rain
2005-05-24,17.8,12.2,23.3,2.3,0.0,,11.5,,1003.6,,1
2005-05-25,16.1,11.1,20.6,0.0,0.0,,9.0,,1009.4,,0
2005-05-26,19.4,11.1,27.8,0.0,0.0,,7.6,,1010.7,,0
2005-05-27,21.7,12.2,30.6,0.0,0.0,,5.4,,1012.7,,0
2005-05-28,20.6,13.9,26.7,0.0,0.0,,5.8,,1012.2,,0
2005-05-29,19.4,9.4,28.9,0.0,0.0,,6.1,,1014.7,,0
2005-05-30,20.6,15.0,25.6,0.0,0.0,,9.0,,1014.7,,0
2005-05-31,19.4,12.2,26.7,0.0,0.0,,9.7,,,,0
2005-06-01,18.3,15.0,21.7,2.3,0.0,78.0,13.3,,1019.1,,1
2005-06-02,16.7,15.0,18.3,9.7,0.0,66.0,15.8,,1016.4,,1
2005-06-03,20.0,16.7,22.8,0.3,0.0,,5.0,,1015.1,,1
2005-06-04,23.9,17.8,30.0,0.0,0.0,,3.2,,1014.6,,0
2005-06-05,25.0,17.2,32.2,0.0,0.0,,2.2,,1015.5,,0
2005-06-06,27.2,19.4,35.0,0.5,0.0,,9.0,,1015.1,,1
2005-06-07,27.2,20.0,33.9,13.0,0.0,,9.4,,1014.2,,1
2005-06-08,25.0,18.3,31.1,0.0,0.0,,5.8,,1015.2,,0
2005-06-09,27.2,21.7,32.2,1.3,0.0,172.0,10.8,,1017.9,,1
2005-06-10,27.2,22.2,31.7,6.1,0.0,168.0,11.2,,1019.5,,1
2005-06-11,25.0,19.4,30.0,0.0,0.0,,9.7,,1019.0,,0
2005-06-12,27.2,22.2,32.2,0.0,0.0,170.0,13.0,,1017.6,,0
2005-06-13,28.3,23.3,32.8,0.0,0.0,210.0,15.5,,1013.8,,0
2005-06-14,30.0,24.4,35.0,0.0,0.0,,10.1,,1010.3,,0
2005-06-15,28.9,21.7,35.6,0.0,0.0,,9.4,,1007.4,,0
2005-06-16,25.0,18.3,31.7,0.0,0.0,,8.6,,1006.4,,0
2005-06-17,22.8,15.0,30.0,0.0,0.0,,4.3,,1008.8,,0
2005-06-18,22.8,13.9,31.1,0.0,0.0,,5.4,,1011.8,,0
2005-06-19,22.2,16.1,27.8,1.0,0.0,,9.4,,1017.0,,1
2005-06-20,20.0,14.4,25.6,0.0,0.0,,13.7,,1021.4,,0
2005-06-21,21.1,11.7,30.0,0.0,0.0,,7.2,,1020.0,,0
2005-06-22,25.0,17.2,32.8,0.0,0.0,,9.0,,1016.0,,0
2005-06-23,24.4,17.2,31.7,0.0,0.0,,9.4,,1018.9,,0
2005-06-24,24.4,15.6,32.8,0.0,0.0,,6.8,,1021.1,,0
2005-06-25,23.9,16.7,31.1,0.0,0.0,,8.6,,1020.0,,0
2005-06-26,26.7,22.2,30.6,0.3,0.0,42.0,12.6,,1018.7,,1
2005-06-27,27.2,21.1,33.3,0.0,0.0,,5.8,,1020.6,,0
2005-06-28,26.1,22.8,28.9,2.5,0.0,,6.1,,1020.2,,1
2005-06-29,26.7,22.2,30.6,1.3,0.0,,7.2,,1016.9,,1
2005-06-30,27.8,21.1,34.4,0.0,0.0,,6.1,,1013.0,,0
2005-07-01,30.0,22.2,37.2,0.0,0.0,,8.3,,1009.1,,0
2005-07-02,27.2,21.1,32.8,2.0,0.0,,7.2,,1010.0,,1
2005-07-03,26.1,21.7,30.6,0.0,0.0,85.0,13.0,,1015.9,,0
2005-07-04,27.8,22.8,32.2,0.0,0.0,,8.6,,1019.2,,0
2005-07-05,29.4,22.2,36.1,0.3,0.0,222.0,10.8,,1016.1,,1
2005-07-06,28.3,20.6,35.6,6.1,0.0,,6.5,,1013.9,,1
2005-07-07,28.3,22.2,34.4,47.0,0.0,,9.7,,1014.0,,1
2005-07-08,25.6,20.6,30.0,0.0,0.0,,9.4,,1014.8,,0
2005-07-09,26.7,19.4,33.3,0.0,0.0,,5.8,,1018.8,,0
2005-07-10,27.2,20.0,34.4,0.0,0.0,,6.1,,1019.7,,0
2005-07-11,27.2,21.7,32.8,0.0,0.0,,8.3,,1019.6,,0
2005-07-12,29.4,23.9,35.0,0.0,0.0,230.0,14.4,,1017.9,,0
2005-07-13,28.3,22.2,33.9,0.0,0.0,224.0,13.3,,1014.8,,0
2005-07-14,27.2,21.7,32.2,0.0,0.0,202.0,9.4,,1014.3,,0
2005-07-15,28.9,22.8,34.4,0.0,0.0,218.0,11.9,,1016.1,,0
2005-07-16,28.9,23.3,33.9,0.0,0.0,227.0,14.4,,1018.4,,0
2005-07-17,29.4,23.3,35.6,2.5,0.0,236.0,11.9,,1018.6,,1
2005-07-18,30.0,23.9,35.6,0.0,0.0,,11.2,,1018.0,,0
2005-07-19,29.4,22.2,36.7,49.8,0.0,232.0,14.0,,1017.3,,1
2005-07-20,28.9,22.8,35.0,1.8,0.0,,6.5,,1017.6,,1
2005-07-21,29.4,22.8,36.1,3.6,0.0,,6.1,,1016.5,,1
2005-07-22,29.4,22.8,35.6,0.8,0.0,,9.0,,1014.5,,1
2005-07-23,27.8,22.2,33.3,0.0,0.0,,8.3,,1016.0,,0
2005-07-24,26.1,20.0,31.7,0.0,0.0,,2.9,,1018.7,,0
2005-07-25,28.9,21.1,36.1,0.0,0.0,,10.8,,1015.3,,0
2005-07-26,30.6,22.8,38.3,0.0,0.0,,7.6,,1013.1,,0
2005-07-27,31.7,23.9,38.9,0.0,0.0,,6.8,,1011.6,,0
2005-07-28,27.8,21.1,34.4,52.8,0.0,,11.2,,1015.2,,1
2005-07-29,24.4,21.7,26.7,4.3,0.0,,7.6,,1020.0,,1
2005-07-30,25.6,22.2,28.3,5.8,0.0,,5.8,,1021.3,,1
2005-07-31,24.4,21.1,27.2,17.3,0.0,,6.5,,1021.1,,1
2005-08-01,25.1,21.1,30.6,0.3,0.0,,8.6,,1019.9,,1
2005-08-02,26.2,19.4,32.8,0.0,0.0,,3.2,,1018.0,,0
2005-08-03,27.1,20.6,34.4,0.0,0.0,,4.3,,1016.2,,0
2005-08-04,27.6,21.1,35.0,0.0,0.0,,3.2,,1018.0,,0
2005-08-05,27.9,22.2,33.9,0.0,0.0,,8.6,,1019.4,,0
2005-08-06,27.1,21.1,33.9,0.0,0.0,,8.6,,1019.9,,0
2005-08-07,25.2,20.6,32.2,2.5,0.0,,6.1,,1020.5,,1
2005-08-08,25.0,20.6,30.0,0.0,0.0,,8.6,,1019.9,,0
2005-08-09,24.5,21.7,29.4,51.6,0.0,,7.2,,1018.1,,1
2005-08-10,25.2,21.7,31.7,12.2,0.0,,2.2,,1016.5,,1
2005-08-11,26.7,22.2,33.3,2.0,0.0,,2.9,,1016.3,,1
2005-08-12,28.3,22.2,35.0,0.0,0.0,,5.4,,1016.5,,0
2005-08-13,26.8,22.2,33.3,3.8,0.0,,5.8,,1015.2,,1
2005-08-14,27.1,23.3,33.3,11.4,0.0,,6.1,,1015.0,,1
2005-08-15,28.2,22.2,35.0,0.0,0.0,,3.2,,1017.0,,0
2005-08-16,28.6,23.3,35.0,3.8,0.0,,6.1,,1016.8,,1
2005-08-17,24.4,21.7,27.8,2.5,0.0,,6.5,,1015.8,,1
2005-08-18,24.1,20.0,27.2,0.0,0.0,,6.1,,1017.1,,0
2005-08-19,27.2,23.3,32.8,0.0,0.0,,6.1,,1016.4,,0
2005-08-20,28.4,23.9,36.1,0.0,0.0,,6.1,,1016.2,,0
2005-08-21,28.9,21.1,35.0,0.0,0.0,,5.0,,1013.9,,0
2005-08-22,26.7,20.0,34.4,0.0,0.0,,4.3,,1013.0,,0
2005-08-23,24.5,21.7,27.8,5.1,0.0,,9.0,,1014.3,,1
2005-08-24,24.8,21.7,29.4,0.0,0.0,46.0,10.8,,1017.6,,0
2005-08-25,23.6,18.3,28.9,0.0,0.0,,9.4,,1022.3,,0
2005-08-26,23.0,15.0,30.0,0.0,0.0,,7.9,,1019.1,,0
2005-08-27,25.3,19.4,30.6,0.0,0.0,,6.5,,1014.5,,0
2005-08-28,26.4,20.6,32.8,0.0,0.0,,5.4,,1013.5,,0
2005-08-29,26.9,21.7,33.3,0.0,0.0,,7.6,,1013.5,,0
2005-08-30,28.0,24.4,33.3,3.8,0.0,156.0,15.8,,1010.1,,1
2005-08-31,27.7,21.1,32.8,0.0,0.0,,17.3,,1007.4,,0
2005-09-01,25.1,17.8,31.7,0.0,0.0,,2.9,,1013.4,,0
2005-09-02,25.3,17.8,33.3,0.0,0.0,,5.0,,1016.2,,0
2005-09-03,25.2,19.4,32.8,0.0,0.0,,8.6,,1017.6,,0
2005-09-04,23.6,16.1,30.6,0.0,0.0,,9.0,,1020.7,,0
2005-09-05,22.9,15.6,30.6,0.0,0.0,50.0,15.1,,1024.4,,0
2005-09-06,22.5,17.2,28.9,0.0,0.0,52.0,16.6,,1025.7,,0
2005-09-07,22.6,16.7,29.4,0.0,0.0,42.0,14.0,,1023.4,,0
2005-09-08,22.1,15.6,30.0,0.0,0.0,,8.3,,1019.4,,0
2005-09-09,22.4,13.9,31.1,0.0,0.0,,7.6,,1017.4,,0
2005-09-10,23.6,16.7,32.2,0.0,0.0,48.0,15.8,,1019.4,,0
2005-09-11,22.3,15.6,29.4,0.0,0.0,42.0,17.3,,1022.6,,0
2005-09-12,22.6,15.0,31.1,0.0,0.0,43.0,12.6,,1020.4,,0
2005-09-13,24.4,21.7,31.1,3.0,0.0,52.0,15.1,,1015.0,,1
2005-09-14,24.2,22.8,26.7,0.8,0.0,33.0,17.3,,1011.5,,1
2005-09-15,26.9,22.8,33.3,0.0,0.0,19.0,14.0,,1013.2,,0
2005-09-16,25.7,21.1,34.4,0.3,0.0,,6.8,,1015.3,,1
2005-09-17,26.1,18.3,35.0,0.0,0.0,,6.8,,1014.5,,0
2005-09-18,26.0,19.4,34.4,0.0,0.0,,6.1,,1016.4,,0
2005-09-19,25.8,21.1,32.2,0.0,0.0,93.0,10.1,,1021.3,,0
2005-09-20,26.6,20.0,33.9,15.5,0.0,218.0,14.4,,1020.5,,1
2005-09-21,23.4,18.9,28.9,0.0,0.0,,7.6,,1020.3,,0
2005-09-22,24.6,19.4,31.1,0.0,0.0,,6.1,,1019.3,,0
2005-09-23,25.7,18.9,33.9,0.0,0.0,,4.7,,1017.5,,0
2005-09-24,23.8,20.6,27.2,0.0,0.0,,11.5,,1020.7,,0
2005-09-25,24.2,20.0,29.4,0.0,0.0,96.0,10.8,,1022.6,,0
2005-09-26,24.1,20.6,29.4,1.3,0.0,206.0,14.0,,1015.3,,1
2005-09-27,23.1,16.7,28.9,0.0,0.0,,6.8,,1015.0,,0
2005-09-28,21.4,13.9,28.3,0.0,0.0,,9.0,,1019.2,,0
2005-09-29,22.3,16.7,29.4,0.0,0.0,237.0,11.2,,1014.9,,0
2005-09-30,19.2,15.6,22.8,0.0,0.0,,13.3,,1020.4,,0
2005-10-01,21.5,17.8,27.8,0.0,0.0,,6.8,,1024.4,,0
2005-10-02,20.8,13.3,28.3,0.0,0.0,,9.0,,1026.7,,0
2005-10-03,19.6,12.2,27.8,0.0,0.0,,9.4,,1026.4,,0
2005-10-04,21.8,18.3,26.7,0.0,0.0,37.0,12.6,,1024.9,,0
2005-10-05,23.7,20.6,29.4,1.8,0.0,71.0,14.8,,1022.2,,1
2005-10-06,23.6,22.2,26.7,6.6,0.0,87.0,15.5,,1017.7,,1
2005-10-07,22.8,21.1,24.4,24.9,0.0,134.0,15.1,,1009.6,,1
2005-10-08,23.9,20.6,28.3,15.5,0.0,,7.6,,1004.1,,1
2005-10-09,18.2,16.7,20.6,0.3,0.0,35.0,13.7,,1011.2,,1
2005-10-10,17.1,16.1,18.3,0.3,0.0,31.0,12.6,,1014.7,,1
2005-10-11,18.6,17.2,21.7,0.0,0.0,33.0,11.5,,1015.1,,0
2005-10-12,17.5,16.7,18.3,0.3,0.0,27.0,12.2,,1017.0,,1
2005-10-13,18.7,15.6,23.9,0.0,0.0,,10.8,,1015.9,,0
2005-10-14,17.5,11.7,23.3,0.0,0.0,,7.2,,1014.2,,0
2005-10-15,18.2,11.1,25.6,0.0,0.0,,7.6,,1010.8,,0
2005-10-16,15.6,8.3,21.7,0.0,0.0,,7.6,,1012.9,,0
2005-10-17,13.2,5.0,21.1,0.0,0.0,,5.0,,1014.1,,0
2005-10-18,16.9,7.8,27.8,0.0,0.0,,9.4,,1012.8,,0
2005-10-19,20.1,11.7,28.3,0.0,0.0,,7.6,,1014.4,,0
2005-10-20,22.0,15.0,30.0,0.0,0.0,216.0,9.0,,1013.6,,0
2005-10-21,19.0,15.6,22.8,2.5,0.0,,8.6,,1012.9,,1
2005-10-22,17.3,12.2,22.2,0.3,0.0,,7.6,,1006.4,,1
2005-10-23,12.7,5.6,20.0,0.0,0.0,,4.3,,1011.2,,0
2005-10-24,10.2,6.7,15.6,0.0,0.0,,9.7,,1006.7,,0
2005-10-25,9.6,5.0,15.0,0.0,0.0,290.0,17.6,,1003.9,,0
2005-10-26,10.2,4.4,16.7,0.0,0.0,,9.7,,1015.8,,0
2005-10-27,7.8,0.0,16.7,0.0,0.0,,3.2,,1022.9,,0
2005-10-28,8.5,2.2,14.4,0.0,0.0,,7.9,,1024.4,,0
2005-10-29,7.0,-1.1,15.0,0.0,0.0,,4.0,,1027.5,,0
2005-10-30,8.7,-1.7,22.2,0.0,0.0,,2.5,,1028.6,,0
2005-10-31,12.6,1.7,23.9,0.0,0.0,,6.8,,1026.1,,0
2005-11-01,12.8,3.3,22.2,0.0,0.0,,5.8,,1019.7,,0
2005-11-02,13.1,4.4,20.0,0.0,0.0,,7.2,,1020.3,,0
2005-11-03,11.1,1.7,21.7,0.0,0.0,,8.6,,1026.0,,0
2005-11-04,15.1,6.1,23.9,0.0,0.0,222.0,15.8,,1020.7,,0
2005-11-05,17.1,10.6,25.0,0.0,0.0,218.0,11.9,,1019.8,,0
2005-11-06,18.3,11.7,26.1,0.0,0.0,220.0,13.7,,1018.8,,0
2005-11-07,16.4,8.3,24.4,0.0,0.0,,4.7,,1022.8,,0
2005-11-08,15.5,5.0,26.1,0.0,0.0,,6.1,,1021.9,,0
2005-11-09,19.9,12.2,28.3,0.0,0.0,,12.6,,1016.4,,0
2005-11-10,15.0,2.8,20.6,2.8,0.0,,13.0,,1013.4,,1
2005-11-11,7.3,-1.1,16.7,0.0,0.0,,4.7,,1022.5,,0
2005-11-12,9.8,0.0,19.4,0.0,0.0,,6.1,,1026.0,,0
2005-11-13,14.0,3.3,23.9,0.0,0.0,,9.0,,1026.5,,0
2005-11-14,19.1,13.3,26.1,0.0,0.0,198.0,10.1,,1025.0,,0
2005-11-15,19.8,15.6,24.4,0.0,0.0,197.0,13.3,,1023.1,,0
2005-11-16,20.2,10.6,26.7,3.6,0.0,202.0,19.8,,1017.4,,1
2005-11-17,6.7,0.6,11.1,0.0,0.0,,10.1,,1024.2,,0
2005-11-18,1.6,-3.3,8.3,0.0,0.0,,6.1,,1028.8,,0
2005-11-19,3.8,-5.0,13.3,0.0,0.0,,3.2,,1028.3,,0
2005-11-20,8.9,1.7,14.4,1.8,0.0,,1.8,,1025.3,,1
2005-11-21,11.5,9.4,13.3,43.7,0.0,,10.4,,1007.7,,1
2005-11-22,8.0,2.8,11.1,6.9,0.0,,14.0,,997.8,,1
2005-11-23,4.8,-2.8,8.9,0.0,0.0,257.0,14.4,,1006.9,,0
2005-11-24,12.1,5.6,20.0,0.0,0.0,,18.4,,1000.6,,0
2005-11-25,3.0,-2.8,7.2,0.0,0.0,,9.4,,1022.5,,0
2005-11-26,2.7,-4.4,10.6,0.0,0.0,,2.9,,1027.2,,0
2005-11-27,4.7,-2.2,10.0,15.2,0.0,,5.8,,1024.0,,1
2005-11-28,16.0,8.9,20.0,1.0,0.0,126.0,15.8,,1019.4,,1
2005-11-29,18.2,12.8,20.0,19.6,0.0,169.0,22.7,,1012.8,,1
2005-11-30,11.0,6.7,16.7,0.0,0.0,,6.5,,1014.5,,0
2005-12-01,7.0,4.4,11.1,0.3,0.0,,9.4,,1013.6,,1
2005-12-02,5.6,-1.1,10.0,0.0,0.0,,11.5,,1015.7,,0
2005-12-03,4.3,-2.2,11.1,0.3,0.0,,5.0,,1021.4,,1
2005-12-04,13.3,6.1,20.0,3.6,0.0,,14.0,,1013.8,,1
2005-12-05,5.1,1.1,10.0,34.3,0.0,,14.8,,1015.8,,1
2005-12-06,2.5,-2.8,7.8,0.0,0.0,,5.8,,1021.8,,0
2005-12-07,2.2,-3.9,10.6,0.0,0.0,,3.6,,1032.1,,0
2005-12-08,1.6,-1.7,3.9,0.0,0.0,,13.3,,1035.5,,0
2005-12-09,3.2,-2.2,7.8,11.4,0.0,,8.6,,1022.6,,1
2005-12-10,2.5,-5.0,10.0,0.0,0.0,,8.6,,1019.3,,0
2005-12-11,4.4,-2.2,11.1,0.0,0.0,253.0,10.4,,1009.4,,0
2005-12-12,5.2,-0.6,11.7,0.3,0.0,,7.9,,1011.4,,1
2005-12-13,1.4,-3.9,5.0,0.0,0.0,,10.1,,1022.5,,0
2005-12-14,-2.3,-5.6,-0.6,0.0,0.0,45.0,10.4,,1029.4,,0
2005-12-15,2.9,-1.1,7.8,35.8,0.0,,11.2,,1016.2,,1
2005-12-16,4.6,0.0,10.6,0.0,0.0,,6.5,,1015.7,,0
2005-12-17,3.5,-1.1,6.7,0.0,0.0,,6.8,,1030.7,,0
2005-12-18,2.3,-1.7,4.4,6.4,0.0,,9.0,,1030.6,,1
2005-12-19,3.0,-2.8,10.6,0.0,0.0,,4.7,,1026.0,,0
2005-12-20,1.1,-4.4,7.8,0.0,0.0,,5.0,,1024.5,,0
2005-12-21,-0.5,-4.4,5.6,0.0,0.0,,4.0,,1024.4,,0
2005-12-22,0.1,-6.7,8.3,0.0,0.0,,3.6,,1025.7,,0
2005-12-23,4.0,-3.3,13.9,0.0,0.0,222.0,11.2,,1020.5,,0
2005-12-24,6.7,-1.1,16.1,0.0,0.0,214.0,12.6,,1015.5,,0
2005-12-25,11.4,6.1,16.7,8.6,0.0,196.0,15.1,,1004.1,,1
2005-12-26,7.6,2.8,11.1,0.0,0.0,266.0,16.6,,1005.7,,0
2005-12-27,6.5,1.1,14.4,0.0,0.0,,7.2,,1015.1,,0
2005-12-28,9.6,2.2,17.8,5.8,0.0,,14.4,,1009.5,,1
2005-12-29,10.3,3.9,15.0,0.5,0.0,256.0,12.2,,1000.2,,1
2005-12-30,6.2,-0.6,13.3,0.0,0.0,,5.8,,1011.3,,0
2005-12-31,9.2,3.9,16.1,0.5,0.0,,10.4,,1010.6,,1
2006-01-01,8.5,1.7,15.6,0.0,0.0,,5.0,,1018.6,,0
2006-01-02,9.3,5.0,13.3,7.4,0.0,,7.6,,1015.8,,1
2006-01-03,8.7,5.0,12.2,0.0,0.0,,5.8,,1009.5,,0
2006-01-04,8.4,5.6,13.3,0.0,0.0,,10.1,,1015.3,,0
2006-01-05,10.2,3.9,17.8,1.5,0.0,,10.1,,1007.2,,1
2006-01-06,4.1,-0.6,7.8,3.8,0.0,,8.3,,1010.0,,1
2006-01-07,0.9,-5.0,6.7,0.0,0.0,,9.4,,1017.1,,0
2006-01-08,6.2,-2.2,13.9,0.0,0.0,208.0,14.0,,1019.3,,0
2006-01-09,12.3,8.3,18.9,0.0,0.0,219.0,18.4,,1022.5,,0
2006-01-10,10.3,5.0,14.4,0.0,0.0,,7.9,,1028.7,,0
2006-01-11,13.4,8.9,20.6,4.3,0.0,,11.2,,1021.3,,1
2006-01-12,14.0,10.0,19.4,0.0,0.0,216.0,9.0,,1018.3,,0
2006-01-13,15.4,10.6,20.6,3.0,0.0,,15.5,,1011.3,,1
2006-01-14,7.7,1.7,15.0,0.0,0.0,285.0,19.4,,998.5,,0
2006-01-15,4.1,-1.1,9.4,0.0,0.0,,11.5,,1012.3,,0
2006-01-16,7.1,-0.6,16.7,0.0,0.0,,4.7,,1013.5,,0
2006-01-17,14.2,7.2,20.0,0.8,0.0,172.0,18.7,,1012.3,,1
2006-01-18,9.0,1.1,19.4,11.4,0.0,240.0,24.1,,1013.3,,1
2006-01-19,7.1,-1.1,15.6,0.0,0.0,213.0,10.8,,1028.0,,0
2006-01-20,9.6,2.2,17.2,0.0,0.0,220.0,13.3,,1026.9,,0
2006-01-21,11.7,6.7,14.4,8.9,0.0,,9.7,,1024.5,,1
2006-01-22,6.1,3.3,12.2,1.5,0.0,44.0,15.5,,1032.7,,1
2006-01-23,5.7,2.8,8.9,1.3,0.0,,8.3,,1020.4,,1
2006-01-24,10.3,7.2,15.0,0.3,0.0,,10.8,,1013.2,,1
2006-01-25,7.2,2.2,10.0,0.0,0.0,290.0,17.6,,1016.0,,0
2006-01-26,3.0,-2.8,8.3,0.0,0.0,,10.1,,1028.3,,0
2006-01-27,2.5,-6.1,10.6,0.0,0.0,,3.6,,1036.2,,0
2006-01-28,6.2,-2.2,15.6,0.0,0.0,225.0,10.8,,1030.3,,0
2006-01-29,13.2,7.2,17.2,0.0,0.0,212.0,24.1,,1015.7,,0
2006-01-30,13.6,8.9,18.3,0.0,0.0,,4.3,,1007.9,,0
2006-01-31,8.3,1.7,11.7,8.4,0.0,,13.3,,1008.2,,1
2006-02-01,4.2,-3.3,11.1,0.0,0.0,,4.3,,1017.3,,0
2006-02-02,8.5,-0.6,16.7,1.8,0.0,,9.4,,1012.9,,1
2006-02-03,16.1,10.6,20.6,0.0,0.0,,13.7,,1007.0,,0
2006-02-04,14.1,6.7,18.3,11.7,0.0,188.0,19.4,,,,1
2006-02-05,4.9,0.0,8.3,0.0,0.0,262.0,15.1,,1007.2,,0
2006-02-06,3.4,-3.9,11.1,0.0,0.0,236.0,12.6,,1017.3,,0
2006-02-07,5.6,-2.2,10.6,0.0,0.0,,7.6,,1017.2,,0
2006-02-08,2.6,-4.4,9.4,0.0,0.0,,4.7,,1019.0,,0
2006-02-09,2.7,-3.9,6.7,0.0,0.0,,6.5,,1020.7,,0
2006-02-10,3.2,-6.7,11.7,0.0,0.0,,11.9,,1022.5,,0
2006-02-11,4.5,1.7,6.7,9.9,0.0,,8.6,,1011.2,,1
2006-02-12,2.7,-1.1,6.7,0.0,0.0,,13.7,,1009.7,,0
2006-02-13,0.6,-4.4,6.7,0.0,0.0,,11.2,,1019.1,,0
2006-02-14,4.6,-4.4,13.9,0.0,0.0,224.0,12.2,,1023.3,,0
2006-02-15,9.7,1.7,18.3,0.0,0.0,216.0,15.5,,1026.3,,0
2006-02-16,13.5,5.0,21.1,0.0,0.0,202.0,15.5,,1026.0,,0
2006-02-17,15.0,8.9,23.3,0.0,0.0,245.0,17.3,,1021.3,,0
2006-02-18,4.5,0.0,8.9,1.8,0.0,,8.3,,1024.2,,1
2006-02-19,-1.4,-6.7,2.8,0.0,0.0,,10.8,,1030.0,,0
2006-02-20,3.5,-0.6,9.4,0.0,0.0,,6.8,,1021.9,,0
2006-02-21,8.8,2.2,16.7,0.0,0.0,,6.1,,1017.0,,0
2006-02-22,7.5,3.3,10.0,10.7,0.0,,6.1,,1015.5,,1
2006-02-23,9.0,2.2,15.6,6.1,0.0,,7.2,,1014.9,,1
2006-02-24,8.0,1.7,15.0,0.0,0.0,,9.4,,1024.5,,0
2006-02-25,8.8,1.1,15.6,0.0,0.0,,15.1,,1022.0,,0
2006-02-26,4.4,-2.2,10.6,0.0,0.0,,15.8,,1021.4,,0
2006-02-27,3.5,-6.7,11.7,0.0,0.0,,14.0,,1021.9,,0
2006-02-28,11.9,5.6,20.6,0.0,0.0,235.0,15.5,,1013.4,,0
2006-03-01,15.7,6.1,25.0,0.0,0.0,230.0,11.2,,1011.5,,0
2006-03-02,19.3,11.7,26.1,0.0,0.0,239.0,21.2,,1005.0,,0
2006-03-03,9.7,2.2,17.8,0.0,0.0,,14.4,,1015.6,,0
2006-03-04,4.9,-3.9,11.7,0.0,0.0,,8.3,,1022.6,,0
2006-03-05,6.6,-3.3,14.4,0.0,0.0,,5.0,,1023.8,,0
2006-03-06,7.6,4.4,10.6,2.8,0.0,,8.3,,1016.2,,1
2006-03-07,6.3,0.0,12.8,0.3,0.0,,8.6,,1020.3,,1
2006-03-08,8.1,-2.8,18.3,0.0,0.0,,10.8,,1020.9,,0
2006-03-09,15.0,7.2,22.8,0.0,0.0,208.0,23.4,,1014.2,,0
2006-03-10,18.8,13.9,24.4,0.0,0.0,215.0,27.7,,1012.9,,0
2006-03-11,18.2,11.1,27.2,0.3,0.0,,6.5,,1022.0,,1
2006-03-12,21.3,15.0,28.3,0.0,0.0,215.0,16.6,,1020.3,,0
2006-03-13,21.6,16.7,27.8,0.0,0.0,220.0,23.0,,1013.6,,0
2006-03-14,17.6,10.0,20.6,1.5,0.0,260.0,22.7,,1008.7,,1
2006-03-15,10.3,5.0,16.1,0.0,0.0,280.0,15.5,,1018.9,,0
2006-03-16,11.1,3.3,19.4,0.0,0.0,,9.4,,1019.1,,0
2006-03-17,12.4,6.7,18.9,0.0,0.0,,9.4,,1014.9,,0
2006-03-18,8.3,3.3,13.9,0.0,0.0,,8.6,,1019.4,,0
2006-03-19,7.0,0.0,13.3,0.0,0.0,,9.0,,1020.2,,0
2006-03-20,5.8,-1.1,12.2,12.2,0.0,,6.1,,1019.5,,1
2006-03-21,4.4,3.3,5.6,13.0,0.0,,10.1,,1010.6,,1
2006-03-22,5.7,1.7,11.1,0.0,0.0,,10.8,,1017.4,,0
2006-03-23,6.2,-1.7,12.2,0.0,0.0,,6.1,,1022.4,,0
2006-03-24,7.7,3.3,11.1,0.0,0.0,,9.7,,1016.1,,0
2006-03-25,5.0,0.6,9.4,1.8,0.0,,6.8,,1015.5,,1
2006-03-26,5.0,-1.7,11.1,0.0,0.0,,7.9,,1019.7,,0
2006-03-27,7.3,-1.7,15.6,0.0,0.0,,4.3,,1025.6,,0
2006-03-28,10.4,3.3,17.2,0.0,0.0,,16.9,,1022.9,,0
2006-03-29,11.5,3.9,18.9,0.0,0.0,,6.5,,1023.4,,0
2006-03-30,13.2,3.3,21.7,0.0,0.0,,6.8,,1026.7,,0
2006-03-31,17.3,8.3,24.4,0.0,0.0,215.0,17.6,,1024.4,,0
2006-04-01,20.2,13.9,27.8,2.3,0.0,232.0,19.1,,1015.5,,1
2006-04-02,19.2,10.0,25.6,0.0,0.0,,10.4,,1016.1,,0
2006-04-03,18.9,13.9,26.1,19.1,0.0,,18.4,,1009.8,,1
2006-04-04,12.8,8.9,17.2,0.0,0.0,278.0,15.1,,1013.3,,0
2006-04-05,14.4,7.2,21.1,0.0,0.0,,11.2,,1011.5,,0
2006-04-06,14.6,5.6,22.8,0.0,0.0,,8.6,,1014.5,,0
2006-04-07,20.6,15.0,28.3,0.0,0.0,218.0,20.9,,1009.7,,0
2006-04-08,17.8,6.1,23.3,7.1,0.0,229.0,18.4,,1006.7,,1
2006-04-09,9.4,3.9,15.6,0.0,0.0,,13.3,,1019.1,,0
2006-04-10,11.1,0.6,20.0,0.0,0.0,,4.7,,1025.2,,0
2006-04-11,14.7,3.9,23.3,0.0,0.0,,7.6,,1027.5,,0
2006-04-12,17.0,8.3,23.9,0.0,0.0,,12.2,,1027.5,,0
2006-04-13,19.9,12.2,28.3,0.0,0.0,226.0,13.3,,1021.3,,0
2006-04-14,21.1,13.9,29.4,0.0,0.0,233.0,13.7,,1012.6,,0
2006-04-15,24.4,16.7,31.7,0.0,0.0,245.0,14.0,,1004.9,,0
2006-04-16,24.3,17.2,31.7,0.0,0.0,,6.8,,1005.8,,0
2006-04-17,16.3,10.6,25.0,5.1,0.0,,12.2,,1004.5,,1
2006-04-18,14.2,6.1,22.2,0.0,0.0,,6.1,,1013.4,,0
2006-04-19,14.7,7.2,22.8,0.0,0.0,,7.6,,1013.0,,0
2006-04-20,18.6,8.9,28.9,0.0,0.0,,4.7,,1015.0,,0
